"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
39	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.236167341430499
40	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.219973009446694
41	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.541160593792173
42	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.10391363022942
43	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.322537112010796
44	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
45	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.147098515519568
46	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.210526315789474
47	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.282051282051282
48	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
49	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.136302294197031
50	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.17004048582996
51	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.524966261808367
52	"42uW"	"NoAir"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.712550607287449
1	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.305774278215223
2	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0879265091863517
3	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.068241469816273
4	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.297900262467192
5	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.477690288713911
6	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.750656167979003
7	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.0997375328083989
8	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
9	"42uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.925196850393701
